LEAD_ID,CASE_OPENED_DATE,CASE_CLOSED_SUCCESSFUL_DATE,SALES_FUNNEL_STEPS
25fc8cd8fbecc9c,2024-04-08,2024-04-09,Sales Call 1
8ac4d3e43e367b6,2024-06-23,2024-06-23,Sales Call 1
fa9b5787b90b60e,2024-03-23,,Sales Call 1
d7d950774b8752e,2024-03-24,,Sales Call 1
34c1b244bc8c5c7,2024-04-03,2024-04-05,Sales Call 1
acae21827fd6a31,2024-05-31,2024-06-01,Sales Call 1
18de8aaf638a40c,2024-04-14,2024-04-14,Sales Call 1
71370c845f7555c,2024-05-12,2024-05-13,PV System Sold
01b8cbd71c52c5b,2024-05-17,2024-05-18,Sales Call 1
f9e7b123144c1b5,2024-04-03,,Sales Call 1
ce3ea0af5ec0fe1,2024-04-10,2024-04-12,PV System Sold
72d8bfc6666e3ef,2024-07-14,2024-07-15,Sales Call 1
aba50587edaf9ac,2024-04-05,2024-04-05,Sales Call 1
a9ff80e0aed5508,2024-07-13,2024-07-14,Sales Call 1
3032b9b4fe84c8b,2024-06-23,2024-06-23,Sales Call 1
b12f7ef7766a7ee,2024-03-06,2024-03-09,Sales Call 1
fc5b4f7222fbe32,2024-06-23,2024-06-23,Sales Call 1
a635e1275610163,2024-07-07,2024-07-07,Sales Call 1
717ef623c6ae53d,2024-07-21,2024-07-21,Sales Call 1
6dfaa3430af33fb,2024-03-09,2024-03-11,Sales Call 1
d6e51ca5d48c5ec,2024-04-03,,Sales Call 1
c029f565b396b4b,2024-07-21,2024-07-21,Sales Call 1
92f646b83b8a2aa,2024-05-16,2024-05-18,Sales Call 1
9629453ee2baf7b,2024-05-06,2024-05-06,Sales Call 1
22995041daecfa8,2024-04-24,2024-04-26,Sales Call 1
2f1656743e1c15f,2024-03-31,2024-03-31,PV System Sold
5c84ac3386cd1e0,2024-05-06,,Sales Call 2
8c298411a20556e,2024-05-12,2024-05-12,Sales Call 1
9ee192ef52fcd06,2024-05-12,2024-05-12,Sales Call 1
b047b8fd468453e,2024-05-30,2024-05-31,Sales Call 1
9bcc464c7d07cff,2024-06-11,2024-06-12,Sales Call 1
3a5f8581d83a7c9,2024-03-02,,Sales Call 1
963d1c8c0cb4589,2024-04-09,2024-04-09,Sales Call 2
6958482b1fbbf9b,2024-07-09,2024-07-12,Sales Call 1
1e56bc91a8e696a,2024-04-21,2024-04-22,Sales Call 1
144468a2ecacfc6,2024-03-21,2024-03-24,Sales Call 1
9ce1b9b72902d2c,2024-05-22,2024-05-22,Sales Call 2
3132b02d5cd1206,2024-05-24,2024-05-24,Sales Call 2
78305bd4150177e,2024-05-02,2024-05-03,Sales Call 1
c76e639ca13283b,2024-06-16,2024-06-16,Sales Call 1
0f90c5b2a7a86e5,2024-05-26,,Sales Call 1
97b3628b5700956,2024-04-22,2024-04-22,Sales Call 1
28f75bea0c75949,2024-02-29,,Sales Call 1
cf82e79efcc1f94,2024-06-05,2024-06-07,Sales Call 1
b6ca26c3c65d528,2024-03-05,2024-03-08,Sales Call 1
caac4c6b48fcb4c,2024-06-02,2024-06-02,Sales Call 1
4e05c73b0c2c046,2024-05-19,2024-05-20,Sales Call 1
398b1652917e81a,2024-06-24,,Sales Call 1
c941e38a1c8e174,2024-09-01,2024-09-01,Sales Call 2
b7009faaaf2ec8e,2024-04-15,2024-04-15,PV System Sold
ff1addcbc6e4a36,2024-07-29,2024-07-29,Sales Call 2
d3afe8ede749660,2024-03-25,2024-03-25,Sales Call 2
7aa26f92d006ce4,2024-07-10,2024-07-12,Sales Call 1
1965187794a5253,2024-04-05,2024-04-07,Sales Call 1
979c50d26354839,2024-05-29,2024-05-31,Sales Call 1
17cacbaa0a57edb,2024-04-04,2024-04-06,Sales Call 1
bb9aced00928a77,2024-06-06,2024-06-07,Sales Call 1
2699d0ef550300b,2024-02-26,,Sales Call 1
fb1bb446e44a785,2024-04-12,,Sales Call 1
ad58793ebc5fe98,2024-06-27,2024-06-28,Sales Call 1
a871ffbed2a9d91,2024-08-17,2024-08-17,PV System Sold
00411de06bb6eb5,2024-04-02,2024-04-05,Sales Call 1
0e3e652e9bac21b,2024-04-13,2024-04-13,Sales Call 1
7ad796f4d39621f,2024-07-15,2024-07-15,Sales Call 1
d69b7c9fee452da,2024-04-19,2024-04-20,Sales Call 1
1ed317628217fd3,2024-04-10,2024-04-10,Sales Call 1
5ae4a9209f4d272,2024-05-31,2024-06-01,Sales Call 1
fcfc3874a27d37c,2024-05-15,2024-05-17,Sales Call 1
718e630c18adbbf,2024-06-28,2024-06-29,Sales Call 1
1674ba8ef3e720a,2024-07-04,2024-07-06,Sales Call 1
69957f62dbd6d96,2024-04-02,2024-04-02,Sales Call 2
17a0536e1835e1c,2024-03-31,2024-04-02,Sales Call 1
d6b6d978b1e4752,2024-05-24,2024-05-25,Sales Call 1
ed47f4aa7b6156f,2024-05-25,2024-05-25,Sales Call 1
40b5bcc0b901ef9,2024-06-15,2024-06-16,Sales Call 1
af1ed143837f594,2024-05-05,2024-05-06,Sales Call 1
876b75e5fbc1ebc,2024-05-30,2024-05-31,Sales Call 1
bebe0ca08ab2c39,2024-07-01,2024-07-01,Sales Call 1
792699ed94c34d1,2024-06-27,2024-06-28,Sales Call 1
9ac2df049d55ea3,2024-08-27,2024-08-27,PV System Sold
9fe0267d366a764,2024-06-26,2024-06-26,Sales Call 1
d906cdfb09002be,2024-06-21,2024-06-22,Sales Call 1
a3d5f18e4b1742b,2024-05-10,2024-05-11,Sales Call 1
95bd88ff7c6d13d,2024-04-12,2024-04-13,Sales Call 1
be0d6b454e46ab1,2024-04-05,2024-04-05,PV System Sold
c8142877638641c,2024-03-17,2024-03-19,Sales Call 1
3ced39a687baf58,2024-05-14,2024-05-14,Sales Call 1
2d1025e848bea6b,2024-06-30,2024-06-30,Sales Call 1
9ff41210b3e78c8,2024-04-12,2024-04-12,Sales Call 2
52d3735e6516939,2024-04-14,2024-04-14,Sales Call 2
45aecc8feb431a6,2024-05-16,2024-05-18,Sales Call 1
b28f083bb5f7c0d,2024-04-29,2024-04-29,Sales Call 1
58fd323fea3a81d,2024-06-16,2024-06-17,Sales Call 1
6c88eae4d778ae2,2024-07-02,2024-07-02,Sales Call 1
ba7943844725c35,2024-06-23,2024-06-24,Sales Call 1
5159e1dbabfca96,2024-05-12,2024-05-12,Sales Call 1
065a35638db7feb,2024-05-07,2024-05-07,Sales Call 1
e5ab1a1a2fb6ed8,2024-06-03,2024-06-03,Sales Call 1
09fc169d66e381d,2024-06-08,2024-06-08,Sales Call 1
1f1c7eee9013d08,2024-07-07,2024-07-08,Sales Call 1
dfadda121fb40a6,2024-07-02,2024-07-02,Sales Call 1
0fa605bf29c5ede,2024-03-04,2024-03-05,Sales Call 1
a82ec682e39251a,2024-05-09,2024-05-10,Sales Call 1
b1262a41feabef9,2024-06-09,2024-06-09,Sales Call 1
b440091a7ec1d27,2024-07-22,2024-07-22,Sales Call 2
d75dc30fd8db663,2024-06-02,2024-06-02,Sales Call 2
e954ecc65158512,2024-05-30,,Sales Call 1
944b91b11ba82c0,2024-06-14,2024-06-15,PV System Sold
e00f8c5f15937fe,2024-06-20,2024-06-21,Sales Call 1
77e809ea330d2e8,2024-03-18,2024-03-18,Sales Call 2
d796966dfd190ff,2024-06-21,2024-06-21,Sales Call 1
7337e3d41ddb0e9,2024-05-20,2024-05-20,Sales Call 1
9fcfc137d9205c6,2024-03-11,2024-03-11,Sales Call 2
82ddf2eb9c4fb42,2024-05-13,2024-05-13,Sales Call 2
5952d9e79d9f39e,2024-07-11,,Sales Call 1
033c792d6be099d,2024-07-07,2024-07-07,Sales Call 1
b9ac59242b4b3a2,2024-05-31,2024-06-01,Sales Call 1
cbb87a57530e6b1,2024-04-05,,Sales Call 1
387fcf71b72fa3f,2024-07-04,2024-07-06,Sales Call 1
a1eaaef1ba0a42b,2024-03-10,2024-03-10,Sales Call 1
e59c3dbefb49fe7,2024-07-07,2024-07-07,Sales Call 2
759fa5e1aa0ba5d,2024-07-01,2024-07-02,Sales Call 1
38eb683117d8687,2024-03-04,,Sales Call 1
829420ca4a87f12,2024-06-23,2024-06-23,Sales Call 2
30adb9acd208b30,2024-07-04,2024-07-06,Sales Call 1
275aeabf764124d,2024-07-19,2024-07-19,PV System Sold
55ee1a68c0be0b4,2024-03-31,,Sales Call 1
6ee6a5722aa881b,2024-03-17,2024-03-19,Sales Call 1
47a704545529e7c,2024-03-17,2024-03-19,Sales Call 1
f8609f31e72cc46,2024-03-22,2024-03-25,Sales Call 1
97563728d9ae353,2024-07-04,2024-07-06,Sales Call 1
80ca7409b8c1603,2024-02-28,2024-03-01,Sales Call 1
8c5dc671b0a80a4,2024-07-20,2024-07-21,Sales Call 1
3955cfcae2b2835,2024-06-13,,Sales Call 1
92e9875472999a3,2024-07-06,2024-07-07,PV System Sold
829def189c4774d,2024-04-06,2024-04-07,Sales Call 1
e74896d665d9dcb,2024-05-13,2024-05-13,Sales Call 1
351f11834bc3995,2024-06-10,2024-06-10,Sales Call 1
6f6c0fb64314406,2024-05-13,2024-05-13,Sales Call 2
fdab054b12a8779,2024-04-18,,Sales Call 1
d1a46403429b226,2024-04-04,2024-04-06,Sales Call 1
4d03b11e2c859f4,2024-06-11,,Sales Call 1
0fe2013f0b22869,2024-04-04,,Sales Call 1
7bbfa681421d517,2024-06-23,2024-06-23,Sales Call 2
aec2bd9d4e11493,2024-05-02,,Sales Call 1
2bc503bdf6c3906,2024-07-08,2024-07-09,Sales Call 1
2dd356d594a6f19,2024-06-18,2024-06-18,PV System Sold
1c30549ec86c756,2024-03-09,2024-03-11,Sales Call 1
0ca809d30ed6bb5,2024-06-23,2024-06-24,Sales Call 1
90fb9df56fd818c,2024-07-08,2024-07-08,Sales Call 1
06ae242d56c04ee,2024-07-20,,Sales Call 1
01c1bb9261197a8,2024-06-14,,Sales Call 1
dc3a08330d2679c,2024-06-18,2024-06-21,Sales Call 1
cb1bf49c985c9e5,2024-04-27,2024-04-28,Sales Call 2
7c664e3d413f645,2024-03-12,2024-03-15,Sales Call 1
d8baffda44f4a3e,2024-03-17,2024-03-19,Sales Call 1
afd535bd7a71acd,2024-04-05,2024-04-07,Sales Call 1
3d3cad5da66906d,2024-07-13,2024-07-13,Sales Call 2
82bdcf027b89e4a,2024-05-06,,Sales Call 1
a1dd8c306b2d0c1,2024-05-18,2024-05-19,Sales Call 1
f27f69b1ce24055,2024-06-02,2024-06-02,Sales Call 1
3f9659407aa693f,2024-04-28,2024-04-28,Sales Call 1
bcff39c4337060a,2024-06-10,2024-06-11,Sales Call 1
3c27afef832cbe2,2024-03-11,2024-03-12,Sales Call 1
dd3aa52e4674e4f,2024-05-01,2024-05-03,Sales Call 1
b35403764e05acf,2024-04-27,2024-04-27,Sales Call 1
7ada4a5e503e96f,2024-05-20,2024-05-20,Sales Call 1
71623e282a161e6,2024-03-25,2024-03-29,Sales Call 1
85c6db45fdc44d6,2024-06-25,2024-06-26,PV System Sold
25aaf84030af5c0,2024-06-25,2024-06-25,Sales Call 1
c066294831bbf3c,2024-06-05,2024-06-07,Sales Call 1
bbc1549958a5d59,2024-06-06,,Sales Call 1
9b35b88509c20d8,2024-06-07,2024-06-08,PV System Sold
907216ddb678f8f,2024-06-14,2024-06-15,Sales Call 1
8fc571d55aa5f5b,2024-02-24,2024-02-26,Sales Call 1
a1697296f29a919,2024-04-21,2024-04-22,Sales Call 1
2e077c670898d8a,2024-04-28,2024-04-28,Sales Call 1
5f4b66426c3aa49,2024-06-05,2024-06-07,Sales Call 1
9937606f2d6ce66,2024-03-13,2024-03-15,Sales Call 1
a01ca86e270035c,2024-03-17,2024-03-19,Sales Call 1
04c5af9d5de5ff3,2024-05-08,,Sales Call 1
0b2b1956dfa2e43,2024-05-04,,Sales Call 1
4e6e34560989378,2024-06-07,2024-06-08,Sales Call 1
4ebd6e0344c50dc,2024-06-06,2024-06-08,Sales Call 1
108ab7346617090,2024-06-21,2024-06-21,Sales Call 1
103dedc88bb1131,2024-05-09,2024-05-10,Sales Call 1
6cd662dbb1f6e83,2024-05-11,2024-05-12,Sales Call 1
16cbbe953abb6b7,2024-05-28,2024-05-28,Sales Call 2
f0f8d6ca15df645,2024-07-11,2024-07-13,Sales Call 1
66b05edb1432755,2024-06-30,,Sales Call 1
ebcfe539fc2e630,2024-02-23,2024-02-23,Sales Call 1
76031e1a10afa96,2024-06-17,2024-06-18,Sales Call 1
054a4682875e7ed,2024-06-03,2024-06-03,PV System Sold
e6af23f9d3d3258,2024-03-28,2024-03-31,Sales Call 1
2dbdd5d5f84b060,2024-04-10,2024-04-12,PV System Sold
0b6ed425b0620fc,2024-07-27,2024-07-27,Sales Call 2
2961343f527055d,2024-02-29,2024-03-03,Sales Call 1
8bf7fb3096870eb,2024-05-05,2024-05-06,Sales Call 1
1545ef777d8a433,2024-03-07,,Sales Call 1
47352b7ab8f2bd1,2024-06-23,2024-06-23,Sales Call 2
2779362e808ee9b,2024-02-20,,Sales Call 1
7449397b1af91d4,2024-02-21,2024-02-24,Sales Call 1
7f432f7409d28bb,2024-04-01,2024-04-03,Sales Call 1
3d489cc64970cfa,2024-08-06,2024-08-06,PV System Sold
1064ec6ae75e776,2024-06-09,2024-06-10,PV System Sold
aa31ed4553a1fd3,2024-06-01,2024-06-01,PV System Sold
35fa22a5e415d2c,2024-04-08,2024-04-08,Sales Call 1
edb71f9eaff5e0b,2024-03-11,2024-03-12,Sales Call 1
280198158f669d1,2024-04-21,,Sales Call 1
27851be20f62ac3,2024-06-03,,Sales Call 1
8acd7943c11f088,2024-06-25,2024-06-25,Sales Call 1
8c7033d55c9ce59,2024-06-05,2024-06-07,Sales Call 1
ba74413f0f20871,2024-07-02,2024-07-02,Sales Call 1
b09fd6b65577d21,2024-07-07,2024-07-07,Sales Call 1
8ec08080758704a,2024-06-08,2024-06-08,Sales Call 2
32873c19ae263b6,2024-06-11,,Sales Call 1
d454013435e8a60,2024-07-28,2024-07-29,PV System Sold
e16948f577423ee,2024-02-23,2024-02-26,Sales Call 1
06d72245eb32af7,2024-04-10,2024-04-12,PV System Sold
3f08e8144379655,2024-06-01,,Sales Call 1
b2da8f7e90225ea,2024-06-20,2024-06-21,Sales Call 1
87e41b171ce37d9,2024-03-10,2024-03-11,Sales Call 1
c443a8559a19a47,2024-07-13,2024-07-13,PV System Sold
41094986cb61e5d,2024-05-14,2024-05-15,Sales Call 1
9f97c9284a48b90,2024-03-11,2024-03-12,Sales Call 1
de95d415a825602,2024-03-02,,Sales Call 1
3b2d884a97aab90,2024-07-04,2024-07-05,Sales Call 1
8160d9e32e085ac,2024-04-01,2024-04-01,Sales Call 2
45e4956bce5bbe7,2024-07-15,2024-07-15,Sales Call 1
708f76334b7b29b,2024-07-15,2024-07-15,Sales Call 1
f723eecaadb38a3,2024-03-17,2024-03-17,PV System Sold
fe10982ab0a79b9,2024-06-11,2024-06-11,Sales Call 1
d6f3be4ff3ede37,2024-05-20,2024-05-20,Sales Call 1
829a543ece60d4c,2024-06-04,2024-06-04,Sales Call 1
27530bdac4b89a8,2024-06-07,2024-06-07,Sales Call 2
143d7c994e89608,2024-06-18,2024-06-18,Sales Call 1
4c177548cb9e09a,2024-03-16,2024-03-18,Sales Call 1
e34dfda155506b9,2024-02-27,2024-03-01,Sales Call 1
15535ffdfad1d18,2024-06-20,2024-06-21,Sales Call 1
5d2435549a7de64,2024-03-09,2024-03-09,PV System Sold
6e425dce0ebbd6d,2024-05-03,2024-05-04,Sales Call 1
bc1f2d705244194,2024-06-22,2024-06-22,Sales Call 2
9e27cd862fb6983,2024-06-11,2024-06-11,Sales Call 1
bcc83d6d56307f8,2024-03-31,2024-03-31,Sales Call 1
efaacd2567d6474,2024-06-25,2024-06-25,Sales Call 1
363da932a8ce835,2024-04-03,2024-04-06,Sales Call 1
ed0a464f49dfd95,2024-04-12,2024-04-13,Sales Call 1
345686ede262caf,2024-03-14,2024-03-16,Sales Call 1
17c9180eab3557d,2024-03-05,2024-03-05,Sales Call 1
bb11f6a9b244b7c,2024-06-21,2024-06-22,Sales Call 1
cb8d99f0a8fdcec,2024-03-23,2024-03-26,Sales Call 1
0d26618278c0bc6,2024-06-17,2024-06-17,Sales Call 2
0875cbaf7f07562,2024-03-23,2024-03-26,Sales Call 1
0054eb935b442b2,2024-02-25,2024-02-27,Sales Call 1
cfa8adeef4d73a5,2024-03-21,,Sales Call 1
b61451532549b29,2024-04-03,2024-04-05,Sales Call 1
887b8159eca812a,2024-04-10,2024-04-12,Sales Call 1
ac885ef3c9e32bf,2024-07-21,2024-07-21,PV System Sold
d4934ba12196021,2024-02-27,2024-03-01,Sales Call 1
85111379262e9a8,2024-08-19,2024-08-19,PV System Sold
83114b5121988d2,2024-03-16,2024-03-18,Sales Call 1
1215bd5a99edc6e,2024-04-05,2024-04-05,Sales Call 2
da52fa197891c1d,2024-06-25,2024-06-25,Sales Call 1
edfcc7cc833f1f5,2024-03-20,2024-03-23,Sales Call 1
4888f3e2af12cc7,2024-06-07,2024-06-07,Sales Call 2
7f405e325bcdb5b,2024-05-20,2024-05-20,Sales Call 1
7841755f012551c,2024-03-19,2024-03-23,Sales Call 1
794224cef33b614,2024-06-25,2024-06-25,Sales Call 2
63a0e21df441fc5,2024-05-22,,Sales Call 1
6e816e7cbee588a,2024-06-11,2024-06-11,Sales Call 2
1e4f17bce9aa923,2024-02-29,2024-03-02,Sales Call 1
302879a7e00f27d,2024-04-21,2024-04-22,Sales Call 1
a28e051c456587b,2024-03-28,2024-03-31,Sales Call 1
901e08c492ae3ad,2024-03-27,2024-03-30,Sales Call 1
6fab873e60a6cfd,2024-06-24,2024-06-24,Sales Call 2
1873f3094ca6af2,2024-06-16,2024-06-16,PV System Sold
48a428b43c71be7,2024-06-26,2024-06-28,Sales Call 1
9a0e228b8c43c1c,2024-03-06,2024-03-08,Sales Call 1
2ac809723d0786c,2024-05-23,2024-05-24,Sales Call 1
463ce491ef21939,2024-04-20,,Sales Call 1
f7412998fbd56fe,2024-03-24,2024-03-27,Sales Call 1
0ee50676b53de5d,2024-04-01,2024-04-02,Sales Call 1
69f5930ad62669e,2024-07-02,2024-07-02,Sales Call 1
7e6ed85675c043f,2024-04-27,2024-04-27,Sales Call 2
cfeb5edec82ad88,2024-04-25,2024-04-27,Sales Call 1
29102428e9fb58a,2024-04-13,,Sales Call 1
074156fded1f16c,2024-05-20,2024-05-20,Sales Call 1
f21d99143004707,2024-06-04,2024-06-04,Sales Call 2
9820646716317f5,2024-03-29,2024-04-01,Sales Call 1
52bdf9a6951357f,2024-07-23,2024-07-23,PV System Sold
3b550b2789dcc7b,2024-03-29,2024-04-01,Sales Call 1
09c4af69edd712b,2024-07-09,2024-07-09,Sales Call 2
7927284e1e59fac,2024-05-22,2024-05-22,PV System Sold
77724733940e102,2024-03-01,2024-03-01,Sales Call 1
bc82378d1f27e7b,2024-06-18,2024-06-18,Sales Call 1
79483b5ce83d486,2024-05-09,,Sales Call 1
788cfe686c6d378,2024-05-07,2024-05-10,Sales Call 1
8a69165ab6e872b,2024-06-30,2024-07-01,Sales Call 1
a90edd36484674c,2024-05-12,2024-05-13,Sales Call 1
ebfd8848412a2a1,2024-04-08,2024-04-09,Sales Call 1
dcafb4832fd6621,2024-02-21,2024-02-23,Sales Call 1
b967023bf7738b7,2024-06-19,,Sales Call 1
a8e7c3ce5f71637,2024-05-08,2024-05-10,Sales Call 1
da8d66a67e9231d,2024-04-29,2024-04-30,Sales Call 1
31cd83c09cdde19,2024-07-10,2024-07-12,Sales Call 1
f108dd014ad970e,2024-04-01,2024-04-02,Sales Call 1
806e5c8129a197d,2024-06-03,2024-06-03,PV System Sold
b81497f98fccd1a,2024-03-28,2024-03-31,Sales Call 1
6325ce9296e30b4,2024-05-12,2024-05-13,PV System Sold
a09869653b06820,2024-05-14,2024-05-14,Sales Call 1
c69aa63441418ae,2024-05-24,2024-05-25,Sales Call 1
901e731b542ccf0,2024-04-22,2024-04-22,PV System Sold
57ef4f56d97c268,2024-03-22,2024-03-25,Sales Call 1
603412a79446cf0,2024-05-28,2024-05-28,Sales Call 1
782c0141bf9f4af,2024-05-09,2024-05-10,Sales Call 1
47f9365139c71f0,2024-05-11,2024-05-12,Sales Call 1
7a5d9ae2f890525,2024-04-30,2024-04-30,Sales Call 1
c11273d42726904,2024-07-15,,Sales Call 1
354834f29c76cba,2024-07-14,2024-07-14,Sales Call 1
ed9323b27101aaa,2024-03-05,,Sales Call 1
278bd85647ab027,2024-05-07,2024-05-07,Sales Call 1
0752ac1b8de4980,2024-07-12,2024-07-13,Sales Call 1
e82c0755182281f,2024-06-04,2024-06-04,Sales Call 2
d3b60c928351324,2024-05-10,2024-05-11,Sales Call 1
b7a055377bc4a04,2024-05-25,2024-05-26,Sales Call 1
3157de19fdfffbc,2024-07-01,2024-07-05,Sales Call 2
5dec66881c89fc8,2024-07-02,2024-07-02,Sales Call 1
8c9750d8fdad10f,2024-05-07,2024-05-07,Sales Call 1
a32434586ef0970,2024-05-31,2024-06-01,Sales Call 1
8ccf1a2ae10a1a3,2024-02-27,2024-03-01,Sales Call 1
5bc9e567ab4ce7f,2024-06-14,2024-06-14,PV System Sold
10430c320868dfc,2024-05-20,2024-05-20,Sales Call 1
5feab43b7f93016,2024-06-18,2024-06-18,Sales Call 2
1409c3e2c6fbe88,2024-03-30,,Sales Call 1
7d68dce0fbd62e4,2024-05-26,2024-05-26,Sales Call 1
d796966dfd190ff,2024-08-16,2024-08-16,PV System Sold
1b86a25c7b79a26,2024-05-11,2024-05-12,Sales Call 1
3e0dd5e473329b0,2024-06-29,2024-06-29,Sales Call 1
869dd8f35c24db5,2024-06-23,2024-06-24,Sales Call 1
a86e198dfaa5056,2024-05-03,,Sales Call 1
fed31f79d45ab51,2024-07-18,2024-07-19,Sales Call 1
a3ba3c28f424e17,2024-06-08,2024-06-08,Sales Call 2
29eb6e925d12ee3,2024-05-19,2024-05-19,PV System Sold
143948815c804b7,2024-07-08,2024-07-08,Sales Call 1
4ea0191d7a0f8ec,2024-04-07,2024-04-07,Sales Call 1
9eab6f190d5e24b,2024-03-19,2024-03-22,Sales Call 1
2b1f633eaeea4fa,2024-07-18,2024-07-19,Sales Call 1
35d8297ed876edf,2024-04-14,2024-04-14,Sales Call 2
f20c9a75be3134d,2024-05-13,2024-05-14,Sales Call 1
36ac341fb1bbffc,2024-05-06,2024-05-07,PV System Sold
9ad191c649bfcfc,2024-03-29,2024-03-30,PV System Sold
deb6a1a662b2f68,2024-05-22,2024-05-24,Sales Call 1
b9f14566a8a5f7e,2024-03-19,2024-03-22,Sales Call 1
172004ecc351323,2024-05-01,,Sales Call 1
fb8ffbf29fcb7ec,2024-07-10,2024-07-12,Sales Call 1
dfeb0930debb4fc,2024-06-11,2024-06-14,Sales Call 1
935cfef0fdc3bfe,2024-05-15,2024-05-17,Sales Call 1
469f179a1fc7aa2,2024-07-12,2024-07-12,Sales Call 2
c938b9ac1fe24b0,2024-03-29,2024-03-30,PV System Sold
5124f511eb26b07,2024-03-15,2024-03-17,Sales Call 1
ed4a75a752b3812,2024-03-30,2024-03-30,PV System Sold
f89c28ec93ce409,2024-05-03,2024-05-03,Sales Call 1
c35cfbccb82bb3c,2024-06-03,2024-06-04,Sales Call 1
f2e5cc0927fa5a9,2024-03-30,2024-04-01,Sales Call 1
5d3494a06495b06,2024-04-20,2024-04-22,Sales Call 1
9031f709d61ae4b,2024-03-20,2024-03-23,Sales Call 1
14f35e01bec12c8,2024-06-06,2024-06-07,Sales Call 1
264bb9097acf58e,2024-04-30,2024-04-30,Sales Call 1
4a20b1381fd8439,2024-06-06,,Sales Call 1
da1128fef99b4a4,2024-03-22,2024-03-25,Sales Call 1
0a22f06603f15ea,2024-05-08,2024-05-10,Sales Call 1
71a6546e3cfe0c0,2024-05-11,2024-05-12,Sales Call 1
beda6878c6cfedf,2024-03-02,2024-03-04,Sales Call 1
8cd7ae4b2a15a7b,2024-03-30,,Sales Call 1
db39e8eb54d563d,2024-05-10,2024-05-11,Sales Call 1
cfd923cce515be4,2024-07-21,2024-07-22,Sales Call 1
c0c43cd0b983923,2024-07-05,2024-07-06,Sales Call 1
d519aec1562f897,2024-06-11,2024-06-12,Sales Call 1
f9bc35b779cc990,2024-03-21,2024-03-24,Sales Call 1
a609baf54b89977,2024-07-05,2024-07-06,Sales Call 1
a19499c4e7daac9,2024-03-01,2024-03-03,Sales Call 1
60bfc5c6a8f6833,2024-06-10,2024-06-10,Sales Call 1
d20d15037211558,2024-07-12,2024-07-12,Sales Call 2
fb4ea36e8deaa16,2024-06-04,2024-06-07,Sales Call 1
6dddbf9891c172c,2024-06-18,2024-06-18,Sales Call 1
ed0a6b2030085b4,2024-06-17,2024-06-17,Sales Call 1
6af070b0a65b8a7,2024-04-18,2024-04-20,Sales Call 1
3c31126bb9746b2,2024-07-02,2024-07-02,Sales Call 1
de38be66dc7f065,2024-03-07,2024-03-09,Sales Call 1
a85fe88aaebc570,2024-03-17,2024-03-18,Sales Call 1
4cd3375106e00fe,2024-06-18,2024-06-19,Sales Call 1
84067700745d36c,2024-07-01,2024-07-01,Sales Call 1
db33079e6e843d6,2024-04-21,,Sales Call 1
908002239881c4e,2024-05-28,2024-05-28,Sales Call 1
97c0774e7f2e6c2,2024-02-24,2024-02-26,Sales Call 1
c186254ebd49afe,2024-03-17,2024-03-19,Sales Call 1
510f2655591fa5a,2024-06-07,2024-06-08,Sales Call 1
dc2b17d1f338d5f,2024-07-04,2024-07-06,Sales Call 1
e24153b45bebae5,2024-03-29,,Sales Call 1
ddc25cd64dc204e,2024-06-02,2024-06-02,Sales Call 1
e71870abd4f6d18,2024-06-21,2024-06-22,Sales Call 1
9dfa37d2c2462cb,2024-05-31,2024-06-01,Sales Call 1
ff08503d37a35e5,2024-05-09,2024-05-10,Sales Call 1
3d03e6579496ffe,2024-05-18,2024-05-19,PV System Sold
96fa753df56c4ac,2024-06-09,2024-06-09,Sales Call 1
da9cd70552ac5d1,2024-07-08,2024-07-08,Sales Call 1
b9c96c0379d875c,2024-03-19,,Sales Call 1
6ee5c0f68822b3b,2024-03-28,2024-03-31,Sales Call 1
4723454a1928a23,2024-05-16,2024-05-17,Sales Call 1
e3bf954122488c6,2024-06-09,2024-06-09,Sales Call 1
3baf29a8b8c1fe3,2024-07-20,2024-07-21,Sales Call 1
ae29df7018beaeb,2024-02-22,2024-02-25,Sales Call 1
37e2ce1ba5dad81,2024-06-24,2024-06-25,Sales Call 1
18c54d09ab21029,2024-04-25,,Sales Call 1
b5bec2b16e2c717,2024-06-03,2024-06-03,Sales Call 2
43812bc289ea412,2024-05-27,2024-05-27,Sales Call 2
fb796572d82d72f,2024-05-10,2024-05-11,Sales Call 1
f3b40ef0e4c38ef,2024-03-17,2024-03-19,Sales Call 1
03e56c0c8645006,2024-02-21,2024-02-24,Sales Call 1
222c923301c1639,2024-04-25,,Sales Call 1
579a39ed43b48c6,2024-06-01,2024-06-01,Sales Call 2
949854f3184556d,2024-03-14,2024-03-15,Sales Call 1
c04b65e4cda8e6e,2024-06-18,2024-06-18,Sales Call 1
9556e13e9afc3f9,2024-02-27,2024-02-28,Sales Call 1
2461626ad134c5e,2024-06-18,2024-06-18,Sales Call 1
486aa76a2665f54,2024-06-07,2024-06-08,Sales Call 1
37417bdcdfa4f5b,2024-03-20,,Sales Call 1
ee42b94c7c0a3df,2024-04-30,2024-04-30,Sales Call 1
b6d3871fb1307f6,2024-06-18,2024-06-19,Sales Call 1
9d1ec5f4c5e9736,2024-06-21,2024-06-21,Sales Call 1
07dbdfaea6cee57,2024-03-16,2024-03-18,Sales Call 1
13b4b58b9f5b7b3,2024-04-06,2024-04-06,Sales Call 1
