LEAD_ID,LEAD_CREATED_DATE,MARKETING_CHANNEL
6c04e15505dbd13,2024-04-20,Channel C
8d46dd9576f26b2,2024-03-06,Channel C
002ef061e1e2424,2024-02-14,Channel A
efefca52f37bee4,2024-03-04,Channel C
74722b308c7c475,2024-03-22,Channel C
e47d3f81b5efdad,2024-04-14,Channel C
78eba907323b0a9,2024-04-01,Channel A
c9cf0eb22852e39,2024-06-09,Channel B
59b22857b656bc2,2024-06-03,Channel A
1b0f81066d2cefb,2024-05-29,Channel B
eccaf2f96174ee8,2024-03-05,Channel A
bad11871b35120a,2024-04-14,Channel C
11456fa6230d9b1,2024-03-04,Channel A
8f017ee4a4a85d0,2024-04-05,Channel C
81e61bb4ffb4de8,2024-03-29,Channel B
acaccfd04ad9be5,2024-03-30,Channel C
373ebc9f92da62e,2024-05-14,Channel C
403ce2cf8ed1491,2024-02-29,Channel C
52e9219b90c25bb,2024-03-07,Channel C
c51b940954695d6,2024-04-19,Channel C
d50a593ca484738,2024-06-02,Channel C
8696f453eb3515a,2024-03-31,Channel A
aa3bd827e384ab3,2024-05-11,Channel C
b103a98bc890ea1,2024-04-07,Channel C
8e184005ee77482,2024-05-10,Channel C
64b12807d097764,2024-05-26,Channel B
905af6cba290fbe,2024-05-09,Channel A
ed87bc7b07ece54,2024-02-13,Channel A
1607a89b20a0fc6,2024-06-05,Channel A
5c6e20e3f1db755,2024-02-22,Channel A
c2589b9baac185e,2024-06-22,Channel C
7677bbb91ff0c68,2024-02-29,Channel C
21692e68cedf110,2024-04-16,Channel B
027f84ed94479a8,2024-05-16,Channel C
c6329bf8172f1cb,2024-05-25,Channel B
43a32a4d5a479b3,2024-02-19,Channel B
33852830aebddba,2024-05-19,Channel B
2153437f5c24ecf,2024-07-04,Channel B
85bdd69ccb30427,2024-02-15,Channel A
92a45674728046f,2024-06-20,Channel C
05b9a70aba795ac,2024-06-19,Channel B
e20d819866cdfd5,2024-02-11,Channel B
562fb0e7f33d945,2024-04-30,Channel B
662a3f5d88f3200,2024-03-30,Channel C
1729470b0029ec6,2024-06-20,Channel A
7fe139525911f71,2024-04-25,Channel C
a54ff07e7e6acd1,2024-05-11,Channel A
c2581f9b6d1a8aa,2024-03-16,Channel B
7b2e7e95ac51299,2024-04-27,Channel C
4f7157fbbc8947f,2024-03-27,Channel A
1d4ccf0cddd5e57,2024-06-05,Channel C
8e2c74d18db937a,2024-06-05,Channel B
bc331cb9ae3b755,2024-02-27,Channel B
8314d1e776a38ff,2024-06-07,Channel B
a727eed1f33dcd2,2024-03-11,Channel A
e49ab07207dc5e4,2024-05-07,Channel A
8989ab9102b007b,2024-03-17,Channel B
0cd12a71d9f5a8a,2024-04-16,Channel A
66b5de712c01aca,2024-05-19,Channel A
02e596a7e84afd0,2024-04-10,Channel C
de936a217c07adf,2024-05-09,Channel B
d6e367b1aa67a80,2024-02-25,Channel C
f1e82c43aeed3f0,2024-04-13,Channel A
4e34a82e8680bdc,2024-02-27,Channel A
054db64a43f2c91,2024-03-31,Channel C
65da2bc6324b245,2024-03-17,Channel C
8c9728190a4e562,2024-05-14,Channel B
700a892f9ae36ae,2024-05-28,Channel C
060420a2e11ce63,2024-03-15,Channel A
ac04c72a6785c69,2024-02-09,Channel A
146d97f39950f77,2024-06-29,Channel A
8adb710c1b8e635,2024-06-16,Channel C
40e7dda65d5e173,2024-02-21,Channel B
d582ce56aa9c100,2024-01-28,Channel A
83b2a549620c2e3,2024-03-07,Channel A
c158d6c7974bb98,2024-02-22,Channel B
02c1f8627ba843f,2024-04-13,Channel A
7a8c8d66b3fea80,2024-04-27,Channel B
b0213329845efb6,2024-02-28,Channel A
289a9a4d6fd54b3,2024-04-24,Channel C
d46d9d19087e621,2024-03-14,Channel C
dab5052d9f352d3,2024-03-17,Channel C
4cdf365b89d63e1,2024-06-22,Channel C
0aa333dc0f75d1a,2024-02-29,Channel A
f48f44204709ba6,2024-07-04,Channel A
42908641c0083da,2024-03-19,Channel A
6f05aa4514fe087,2024-02-24,Channel A
1e3310b93a334ff,2024-05-01,Channel B
94754baca7d2dc2,2024-03-02,Channel A
a76ee2009ab2de6,2024-06-10,Channel C
bfff66082fced7a,2024-05-08,Channel C
9e17b96e29710f7,2024-04-09,Channel A
3cff8ede245475e,2024-03-03,Channel C
486232f7723e021,2024-02-16,Channel C
51a79466b6dfc10,2024-02-16,Channel C
965902b78af398f,2024-05-14,Channel A
966dbf1e2c2e8e4,2024-02-29,Channel A
a8313c90525c796,2024-02-26,Channel B
55a313a46314856,2024-03-03,Channel B
4b4fa018438a4a1,2024-04-21,Channel C
6b608f2db36f054,2024-06-02,Channel A
fd2057cb2012231,2024-05-26,Channel A
fd03923f9127b8c,2024-03-04,Channel C
680b0f736fe71e4,2024-01-24,Channel A
87f77c7b37201ee,2024-05-16,Channel A
c2493de8bb142fd,2024-06-27,Channel A
a2bd9413c4fef20,2024-05-27,Channel C
b889e77ee65cc80,2024-04-04,Channel A
963fae126d2c7cf,2024-04-09,Channel A
c09110e946aa008,2024-04-23,Channel B
9c9c5eacc064ea3,2024-02-15,Channel B
9c29fb3983ee3fb,2024-06-01,Channel C
eedf654b62cf647,2024-06-03,Channel C
266483bbc6cb1fe,2024-03-13,Channel A
66e84721cb6dd87,2024-05-11,Channel B
ab86dfc3246813e,2024-07-03,Channel A
389ef19666a2427,2024-06-16,Channel A
ef9aa71ab0ee43b,2024-04-30,Channel A
b0269b889cf80ba,2024-02-23,Channel B
4fde64d94d51b26,2024-04-13,Channel A
2915d31722f7a28,2024-06-11,Channel C
c64a3773cb4a431,2024-05-05,Channel A
7ddb9ff3a94d5bd,2024-03-20,Channel B
0023c6c505c6dcf,2024-06-09,Channel C
1d02600632f7b29,2024-04-18,Channel C
116455051fc522e,2024-05-08,Channel A
711db63dfb1cf28,2024-02-18,Channel A
5f60a63f42a9ba8,2024-04-19,Channel C
08658fd9a52d86c,2024-04-14,Channel A
1d77695f00fc5a3,2024-06-17,Channel A
544d58678c991b8,2024-04-16,Channel B
c62eb1f85adf7ff,2024-04-06,Channel B
07129f1e3c6c01c,2024-05-12,Channel A
21b58cae8fc1a1b,2024-04-20,Channel C
0ebb9510014a4f7,2024-04-22,Channel B
5d7f86e9cd0778c,2024-05-29,Channel A
1ea0673e160ef76,2024-05-15,Channel C
cba57450843768b,2024-05-16,Channel A
af628a549b1f0c0,2024-03-12,Channel C
23306ffff3b0f91,2024-05-02,Channel A
f3e7780acaf1a2c,2024-03-20,Channel A
cdebcb3dc442d77,2024-06-09,Channel A
3206798f0be13f6,2024-04-07,Channel B
d10f9db0d2d4f28,2024-05-13,Channel B
e4bcc62571d4c1a,2024-05-23,Channel B
862019842d5e376,2024-06-10,Channel B
684f9778496e637,2024-02-06,Channel C
5ffdb9cea94fd3c,2024-06-08,Channel A
6c7b1f709485e3a,2024-02-21,Channel B
627eece213ece74,2024-06-16,Channel A
b68ca78e87e3ad1,2024-06-06,Channel B
8dce672a8c5c14c,2024-06-03,Channel C
69cf705635c08e3,2024-04-10,Channel B
2122584bd38cd78,2024-05-30,Channel C
bee44a7403da776,2024-05-12,Channel B
a05648087a36dc9,2024-06-30,Channel C
3172a0692171338,2024-02-05,Channel B
bcfd6af30b381a3,2024-05-18,Channel A
1d05f8bb6024a45,2024-04-26,Channel A
30ea252dcfd5d81,2024-02-21,Channel B
ba2471ead1af1e5,2024-06-11,Channel C
f7b60e0b229054e,2024-02-11,Channel C
5319ae9a650aad0,2024-03-11,Channel C
e2665836924e466,2024-02-27,Channel A
9dfa43383cd5022,2024-03-08,Channel C
dd5988fdda91950,2024-04-08,Channel C
57a5386dbe9d9b1,2024-04-08,Channel A
f08eee7fd5d7cbd,2024-04-22,Channel B
8bfed35c8f38f43,2024-03-28,Channel C
574256b0bf31b9b,2024-03-28,Channel B
c62492340edc199,2024-06-02,Channel A
5dd7fea902fff8b,2024-02-14,Channel A
659938b7112dd5b,2024-06-17,Channel C
eb44ddc2348b954,2024-05-07,Channel C
b16f389ebe94110,2024-04-15,Channel A
c1d7158be1eb55b,2024-03-07,Channel A
e8d3b7d4677c804,2024-03-10,Channel A
ab70dcc74360237,2024-04-25,Channel C
f3548d01f57e29b,2024-05-18,Channel B
ba86bae93d1ce3c,2024-04-28,Channel C
7fcaf6f9a53a37b,2024-04-15,Channel A
a527e421df3d4c3,2024-02-23,Channel A
1f844de04911413,2024-04-08,Channel C
0db325d414e8ddc,2024-02-23,Channel A
88666074dca61ca,2024-03-24,Channel A
32f8c3f2baf54ba,2024-04-19,Channel A
af039549921d114,2024-03-01,Channel C
9a5788c2e27a3fe,2024-04-29,Channel C
459f3f052775256,2024-03-05,Channel A
796a82d3cdbc948,2024-05-26,Channel B
5ee81ded58d87ec,2024-05-06,Channel A
afdcfb3b154906b,2024-03-04,Channel C
c20426ed9af6688,2024-03-02,Channel C
c8d0bf4a4bc0ba9,2024-04-04,Channel A
a0bff50971ffd6f,2024-04-25,Channel A
81fd6cf4918e7a0,2024-06-14,Channel C
ce8c9e7d3adf0bc,2024-02-19,Channel A
22a25a9a7b0ba7e,2024-04-24,Channel A
50e9147a8fa2508,2024-02-28,Channel C
c6d9ee5dbb735e9,2024-05-25,Channel C
e0c0934fc309a1d,2024-05-10,Channel B
5685eae3ff13e45,2024-04-23,Channel C
e36d9ee4545a507,2024-03-09,Channel C
063bc4ffd4978ab,2024-03-08,Channel C
c733b96c01766d5,2024-04-03,Channel A
459074ab68480d9,2024-03-25,Channel C
d03c794d4b19ae7,2024-02-06,Channel B
a5b81a92b81bd9c,2024-03-26,Channel B
80bc4684a43d6c7,2024-02-21,Channel B
54e6fff4f3d663e,2024-03-19,Channel B
596a8ae110f8e3d,2024-05-09,Channel B
703e5fc76305f25,2024-06-11,Channel C
449d053bc140287,2024-04-22,Channel C
09419e38ddca2b8,2024-06-09,Channel A
817bf8d71159915,2024-02-18,Channel C
f7799683ecc33db,2024-06-16,Channel A
f50ee4e6b0d0c9d,2024-05-20,Channel B
30e804a24216416,2024-03-14,Channel A
c738031e1c7671e,2024-06-07,Channel B
655f736404d943b,2024-06-01,Channel A
dc42f72c47d0473,2024-05-24,Channel B
ddbaeb5f7e53597,2024-02-10,Channel B
90eb5ee18b21286,2024-06-16,Channel A
1496b99843209e7,2024-03-18,Channel B
2f63a86937211b1,2024-03-23,Channel B
be256a24769dfee,2024-06-26,Channel B
9d8486e0bbb0660,2024-03-21,Channel C
c991c657a029a79,2024-04-28,Channel B
b0787ed04084e3b,2024-03-31,Channel C
24e9c59497bea78,2024-05-17,Channel A
82cbca07aad9bd7,2024-05-31,Channel C
c2e69e1e2ed6ea7,2024-05-14,Channel C
e9092ee08c3585e,2024-04-21,Channel C
bea3297495b2c16,2024-05-30,Channel A
bc3148cb856ac26,2024-03-14,Channel A
f19549f32a976a0,2024-05-19,Channel C
b40e304465c7bd6,2024-02-16,Channel C
110912eeabd9541,2024-03-08,Channel C
1a9901fce7ccad4,2024-03-10,Channel B
25b5350bedf32d6,2024-06-18,Channel A
749e9c5afd6ea5d,2024-02-23,Channel B
74df3779c9c4aa9,2024-03-24,Channel C
4314b116e890b62,2024-04-08,Channel C
86e858c2a245801,2024-04-12,Channel B
e9108bd73f8f24f,2024-07-08,Channel C
5a9423cce2bed2e,2024-04-28,Channel A
df06272baa4b194,2024-06-20,Channel B
a0eb32fa2887866,2024-06-14,Channel B
a9fca8d8a4bddb2,2024-05-10,Channel A
8546c7130bb253f,2024-04-18,Channel C
1e951683125b427,2024-03-22,Channel A
0e52c8dc0bbff91,2024-04-25,Channel A
ccde255c0933a48,2024-04-18,Channel C
c28a8d649eaeac2,2024-04-26,Channel B
1fc49b137b68ada,2024-06-23,Channel A
e700199bfccf323,2024-06-23,Channel C
0128425ed2ee46b,2024-03-27,Channel A
21c8a231d869b95,2024-02-20,Channel A
16bd83b19c64855,2024-03-22,Channel C
5caa8eda1dbaaad,2024-03-07,Channel A
09edb7c8797c584,2024-05-11,Channel A
e9794abcc324c6a,2024-06-23,Channel B
000e6cb13c9e432,2024-05-31,Channel C
53d5d498fab8a24,2024-04-26,Channel A
21f3f06ac51d050,2024-06-08,Channel A
916f299c916130b,2024-03-30,Channel A
82d6d304c3fa32d,2024-04-25,Channel A
36dab12a217a8a2,2024-05-04,Channel B
d5826d77238f65f,2024-03-13,Channel A
bcc0c2a100c7716,2024-04-20,Channel C
9ca7117bef5716e,2024-05-14,Channel B
2c7a571d19d06d3,2024-02-15,Channel C
1ccf18bc11968c4,2024-02-03,Channel A
1dce37ce2f230fd,2024-02-19,Channel A
41381490a63f0fe,2024-06-25,Channel B
61c438f38b50de8,2024-01-30,Channel C
1e26d806f79fa34,2024-06-03,Channel B
8fc07dfc1cc587d,2024-03-06,Channel A
ff80dca5671d79d,2024-06-01,Channel A
6b93edaafcf77bd,2024-05-06,Channel A
106fda8c9b030b4,2024-03-08,Channel B
86c6f750e515207,2024-03-30,Channel A
8c3a95e4e11fdd3,2024-06-13,Channel A
5d4346b9682fb0a,2024-05-19,Channel A
ab11bfc2e48bb99,2024-05-28,Channel A
86dc882fab82264,2024-06-08,Channel B
9cd47694d5c7bd6,2024-03-13,Channel A
b55502d70bd0ce7,2024-03-31,Channel C
c5807dbf65133e6,2024-03-12,Channel C
57f1a229085e55d,2024-06-30,Channel A
14b80bbc1f7c1f8,2024-05-31,Channel A
2995148e819e075,2024-02-12,Channel C
61c26e83bbe4291,2024-02-26,Channel A
c5c7dd819e1fa16,2024-05-22,Channel A
45c38e43180a7be,2024-02-09,Channel B
b22b5389dfe2a16,2024-02-11,Channel B
2a61ddcc55844e7,2024-03-04,Channel B
630397151d6534a,2024-02-06,Channel A
069f4e51fb8bb17,2024-05-08,Channel A
a01ca86e270035c,2024-02-22,Channel C
f8a34d7082ee89c,2024-05-30,Channel C
6d4f1be91fb30e5,2024-05-26,Channel B
f066d9ace50fb35,2024-05-25,Channel B
9e0c3a393123dd1,2024-02-23,Channel C
ce877d2214857d7,2024-03-02,Channel C
fad77b3b2c38983,2024-01-16,Channel B
b77d31bbbd31359,2024-03-25,Channel A
7a77af7a104697a,2024-03-29,Channel C
6127e4411cc807e,2024-03-22,Channel A
40f4a5a92322222,2024-04-01,Channel C
af625bed697dc9c,2024-02-27,Channel B
794bfb9dd5bc9ab,2024-04-13,Channel C
756d040c600189a,2024-05-23,Channel B
511030e28b3c3b4,2024-06-15,Channel C
1aecabeee73eb38,2024-03-24,Channel C
725880d3a95507c,2024-03-01,Channel B
1b9453269d68b41,2024-03-21,Channel C
0e19ed3439419cf,2024-04-01,Channel A
fdaf9c6c8147603,2024-04-28,Channel A
84db9f7e6d5ec12,2024-06-21,Channel A
8d155dfb51dedd9,2024-03-13,Channel C
fd03c6213f432f0,2024-04-12,Channel A
41a91f1f5747e17,2024-04-08,Channel C
5381fb2cc2b1fa0,2024-05-16,Channel B
40b9795012bd3e1,2024-02-08,Channel B
79fdce793da9872,2024-06-20,Channel A
554812844388d3a,2024-04-23,Channel A
25e8f15f35543b3,2024-04-21,Channel C
ffc0112d4fa5c68,2024-05-22,Channel A
8a09cea116cfa30,2024-04-09,Channel C
fd3fec897417946,2024-03-09,Channel A
54f1f8a5aae47b1,2024-05-03,Channel B
8caf3c6cbeddbd7,2024-04-18,Channel C
314cd1338d7b86f,2024-04-28,Channel A
75491fcefaca65a,2024-04-19,Channel C
2efab49ee99972f,2024-06-06,Channel A
ed995485bf7225b,2024-02-14,Channel C
59bf56c541c1cd5,2024-03-24,Channel A
257563d0b7c7738,2024-01-25,Channel A
aa5ffe079c6f771,2024-04-19,Channel C
2f33067c989af85,2024-05-31,Channel C
5cda33797ada24f,2024-04-05,Channel C
275aeabf764124d,2024-06-05,Channel C
d1b48933ef2d9da,2024-04-05,Channel A
9c4e64f855553fd,2024-05-17,Channel A
f9ea2c7d1ca73c8,2024-02-18,Channel B
37d58d162ec0a73,2024-05-12,Channel C
1eb3619817da279,2024-02-27,Channel C
0cdc212238ca630,2024-03-19,Channel C
81ea559c533efb5,2024-06-15,Channel A
a5d51d74aa2a63e,2024-04-14,Channel C
0a1ec1a27ec0627,2024-02-26,Channel B
af503cfce72bfa9,2024-06-26,Channel A
5e2c730c339c0d1,2024-06-24,Channel A
783e2a8cfe29d1a,2024-03-15,Channel C
cc09a5635d713cf,2024-03-01,Channel C
229ec0dc8823ac7,2024-04-21,Channel A
82f1568a8863971,2024-04-14,Channel A
e81845afdcf418a,2024-05-19,Channel A
ad9011642f6c410,2024-06-07,Channel A
a6ea9604e31f2e6,2024-04-01,Channel B
77e515f7e5078e5,2024-06-07,Channel C
791034278adfd11,2024-04-23,Channel B
de30724b14541db,2024-04-07,Channel C
6f8bcb9143c3e2d,2024-06-07,Channel C
e474763cc91b32c,2024-02-15,Channel A
63be1cafa0cf806,2024-03-27,Channel C
8b282bc41f22f82,2024-04-11,Channel B
6616cce7db32653,2024-03-21,Channel B
cb750f1d00b6f70,2024-05-23,Channel A
3738b710d925bfa,2024-03-28,Channel C
de8f2d83ab921b8,2024-05-05,Channel C
acd2b58f41a5aab,2024-04-18,Channel B
be77a2746ae6d10,2024-04-30,Channel A
098874f54f462d4,2024-04-23,Channel A
af139c0b04ff678,2024-02-14,Channel A
d71c67c5848f8d4,2024-05-26,Channel A
63047e5503744d0,2024-06-04,Channel A
21feb6a6e9f1780,2024-06-12,Channel B
695dbb30d5e9b90,2024-02-23,Channel A
836fe0e0d9b53f5,2024-02-18,Channel C
d2442cb5579cc4d,2024-06-18,Channel C
3a902b62d506b45,2024-04-06,Channel C
fa97bc1b04ac317,2024-03-27,Channel C
83c876f95523500,2024-06-29,Channel B
e742f3253889858,2024-03-20,Channel B
c758fdf2df0ea15,2024-06-04,Channel B
48a5583fa74acf1,2024-01-29,Channel C
24a98b8605a63ba,2024-02-11,Channel B
0a26c8850a1b916,2024-02-10,Channel B
72828a37db996e3,2024-06-25,Channel C
80238b371552cca,2024-04-30,Channel B
344d476e17dda05,2024-06-02,Channel C
f7d54b9e89bdfb5,2024-03-29,Channel C
4aaed73bf76904a,2024-04-09,Channel C
2c892f5c26e2d0e,2024-06-24,Channel A
4870963d4ccbb29,2024-05-30,Channel B
920d49dff5e0f0e,2024-05-10,Channel C
3568b30f61ca462,2024-04-24,Channel C
a7c301ed3ad0c0e,2024-03-26,Channel C
6dc3483b9b7973f,2024-02-21,Channel A
8dd16d5d6dbec93,2024-02-25,Channel A
960f6c93b3f0d11,2024-02-17,Channel B
5d7729e61e00a55,2024-02-26,Channel A
6d4bf55ff2f4495,2024-04-27,Channel B
4dc7abcd0e5534e,2024-03-26,Channel C
ad2c926d26ae8d2,2024-04-09,Channel C
11a216a98f32007,2024-05-02,Channel C
6665e5653e62c4a,2024-06-17,Channel A
579a82b1a92e529,2024-05-02,Channel A
ddb6ebe2615187b,2024-05-02,Channel A
3ba5de2610d7841,2024-02-25,Channel B
0261bd00a6bece4,2024-04-23,Channel C
d4dda97aa712454,2024-04-07,Channel A
5f8e89b2e449298,2024-03-27,Channel B
52e84953243a486,2024-06-26,Channel B
39548e94887590e,2024-02-27,Channel A
3b7bf63e1fb00cc,2024-02-06,Channel A
84108bedf12c67f,2024-02-02,Channel B
45436ae35007e2e,2024-03-15,Channel B
907376ca2d00a0a,2024-02-01,Channel A
628b88702ab791f,2024-04-27,Channel B
b897c768376b10d,2024-04-12,Channel A
4814f40c5c3e369,2024-06-06,Channel B
c44e82e8adc5653,2024-02-26,Channel B
80ab1b863251acf,2024-01-28,Channel A
f6e7855626703a1,2024-04-30,Channel B
f37069a2ad71c32,2024-05-05,Channel B
af2cc6fad44b2d9,2024-05-28,Channel A
22a841289614cfc,2024-05-07,Channel C
078c87f70356bda,2024-06-26,Channel C
dd34b4ccacad837,2024-06-20,Channel C
846c33a5580c6a4,2024-05-10,Channel B
ab48f98c1166014,2024-02-08,Channel B
7619d55e10332f7,2024-02-24,Channel B
1af340be21334ac,2024-06-06,Channel C
b6aa22d74b0ff19,2024-03-26,Channel C
11ee96033294da2,2024-06-18,Channel A
8d4e3f564a19d8f,2024-03-07,Channel B
02164807d13e53f,2024-04-23,Channel C
cc3003cacf4cd70,2024-05-22,Channel B
1e4693484a30fa2,2024-05-10,Channel A
92383362943c54f,2024-05-02,Channel A
82c4379a8968d0a,2024-03-13,Channel A
1fe9b5d36f9904c,2024-03-20,Channel C
834ff8898ed965f,2024-06-08,Channel B
bde693547b7f8df,2024-05-17,Channel A
24ddbc3b535a946,2024-04-29,Channel B
589b2ce38d0a648,2024-02-08,Channel C
95b7324f5972718,2024-06-10,Channel C
a0eb036393d0cdb,2024-03-29,Channel A
3c2ff0eb2fd562d,2024-03-18,Channel C
19339254f03f9bd,2024-03-13,Channel B
74e621f6d25fafe,2024-01-25,Channel B
c500f3c1e259eea,2024-05-10,Channel A
73494c8173984f7,2024-05-23,Channel A
d45d5d3b5d1628e,2024-02-10,Channel C
a3129905ee4d9ff,2024-03-30,Channel C
ebd42e89cae5c34,2024-04-23,Channel B
b97e383b38b7338,2024-03-06,Channel C
6c237e150b49f7f,2024-05-16,Channel A
9f0867df1dfbbc6,2024-02-22,Channel A
d70b32c0f11fc2a,2024-05-09,Channel B
221ddbdbcfaf68c,2024-05-12,Channel A
377621b0431fdf6,2024-06-09,Channel C
b3fb09f5a771803,2024-06-17,Channel A
3f9c4ae828bd940,2024-06-15,Channel C
5c64bf518206db1,2024-06-06,Channel B
90ecf19fa7c3124,2024-03-14,Channel C
ca89da404d5b1fe,2024-02-12,Channel A
5de4e1855ce6671,2024-04-11,Channel B
5b46c555d972cee,2024-05-07,Channel C
d83c0305a51072b,2024-02-24,Channel C
58dbf751ef9f580,2024-04-05,Channel B
faabfe1d646710a,2024-03-22,Channel C
88e366237d5e947,2024-06-20,Channel A
69f293d53be2cde,2024-05-11,Channel C
f38a37de030af33,2024-05-19,Channel A
1ec46ba5858f399,2024-06-29,Channel A
3109a7705f3a00b,2024-03-24,Channel B
9c4184eacfa5e71,2024-05-04,Channel A
0f7fc7624c2d84b,2024-02-12,Channel B
ef7ad2f06a353e9,2024-03-07,Channel B
14d68ce9bd469ea,2024-03-22,Channel C
b49cdaee9759f34,2024-04-06,Channel A
85c1bd47fc99c02,2024-01-28,Channel C
a5f68ccad767ca3,2024-02-19,Channel B
27138c14eb3983d,2024-04-14,Channel A
658f52168c8ca26,2024-06-26,Channel C
508f23881ede4e6,2024-02-27,Channel C
200b8481e3f6f02,2024-03-22,Channel C
c967ec555672e69,2024-05-23,Channel C
0de7479fd609c42,2024-03-20,Channel C
d86bf8dbbf10939,2024-02-17,Channel C
01615e0136f905c,2024-04-27,Channel A
4485aa3c50a2c00,2024-06-14,Channel A
e0ebbbfa661965d,2024-02-21,Channel B
eede66bf95103a4,2024-04-02,Channel B
c0e61a5dc412732,2024-05-18,Channel C
73dda5e8a6b4b0a,2024-02-19,Channel B
113eea54a50b95a,2024-04-27,Channel C
61370b5e8030152,2024-05-10,Channel A
3e9759e045aad33,2024-03-25,Channel A
0124862e2563a7b,2024-05-09,Channel A
cf8f85b83b6daa9,2024-03-30,Channel C
9e338843425e83d,2024-04-13,Channel A
b9907f2e90466eb,2024-03-21,Channel A
541620ccf6984f2,2024-04-16,Channel B
7e21c68e108082b,2024-03-17,Channel B
c6f5e29619bbc58,2024-04-04,Channel B
4cb131abbd371a7,2024-04-16,Channel A
6d6d7d3d097af72,2024-03-14,Channel C
1adc7f6422af853,2024-04-13,Channel A
206ae2c0be6aabf,2024-06-07,Channel A
5a38afb68237e25,2024-03-22,Channel A
851d7ef99e12dc7,2024-06-24,Channel B
88d17c04ee13fec,2024-05-11,Channel A
28f72191972abdf,2024-03-04,Channel A
978e3bdab6432b6,2024-03-31,Channel C
b5c438d99c8db59,2024-05-02,Channel C
85035dc2cee7615,2024-03-12,Channel A
30578134631d40e,2024-01-23,Channel A
42a41245da68177,2024-03-02,Channel C
c9ac298d275a22f,2024-02-14,Channel C
77f231d1e4cad19,2024-06-26,Channel C
ac142a37db34b5f,2024-02-10,Channel C
3afe6f8fcfa5f41,2024-04-13,Channel C
bb5809d472068b3,2024-06-08,Channel B
1e49edd2a6d12c0,2024-06-15,Channel B
a785277e0f48462,2024-02-25,Channel A
fa158342aec6399,2024-05-17,Channel B
a9f37279e07d604,2024-04-10,Channel C
3966ff1ffb2f570,2024-03-26,Channel B
9d8fef65b5cde6b,2024-02-19,Channel C
0dcde9371d63a06,2024-06-01,Channel A
8ce9a2cc71d1dee,2024-05-14,Channel B
96fefb2bb640cf6,2024-04-17,Channel C
080cf937c1080b7,2024-04-30,Channel B
1aae22491d51134,2024-02-03,Channel C
a5a35be65774ae2,2024-06-15,Channel B
2dbb37d2669faf3,2024-05-08,Channel B
42aad602c9f2f56,2024-05-20,Channel B
d45d93de12f85e1,2024-06-03,Channel B
27b8a650ae27357,2024-07-02,Channel C
834b05ab51010ce,2024-02-28,Channel A
0e250cb8cd6bac8,2024-06-04,Channel B
3f47aa4bb5a21a8,2024-05-11,Channel B
6f867714d612d9c,2024-02-26,Channel C
6cf72eef57ae386,2024-04-25,Channel C
0f7f372a0f3f256,2024-05-16,Channel C
1c3f326d6dbee1c,2024-06-21,Channel C
db85829cc8a1dac,2024-01-29,Channel A
00c7c9ae39a2766,2024-05-26,Channel C
14f181dcdf0f8c5,2024-05-10,Channel C
1cf4601e0ff9c04,2024-05-15,Channel C
755bdf0b8ad4d01,2024-03-23,Channel C
f7d45987286c041,2024-06-05,Channel B
d84d729596f67fd,2024-02-02,Channel C
679a64aaef35f4e,2024-05-16,Channel B
7b0baf9260d89e5,2024-04-04,Channel A
bc3309a980aaff9,2024-03-09,Channel C
256e43f9280e731,2024-06-09,Channel C
6f8fe24111f54f8,2024-04-03,Channel C
7d58e44fc0e42d5,2024-06-11,Channel A
c296fbc97693502,2024-06-05,Channel A
4f5e7aaf2366525,2024-05-04,Channel B
f28fdfe1a6ed4a6,2024-04-09,Channel A
35faca784d8e836,2024-02-21,Channel C
59fb11a07668a1f,2024-06-04,Channel C
d5ca1c1573eb11f,2024-04-15,Channel C
93647390c7b27e9,2024-05-24,Channel C
1b93def6bd0a5f0,2024-04-25,Channel A
f3a1c2f77adbce0,2024-04-16,Channel A
0585708e8c09471,2024-03-30,Channel C
a3c9bd70796012f,2024-07-02,Channel C
48d9a554ea88518,2024-03-08,Channel A
a3541c6277eab54,2024-04-10,Channel B
b0d2588d31f91a4,2024-03-04,Channel A
5cdca27d1bcd702,2024-04-28,Channel B
677351607fd09f3,2024-06-09,Channel A
255dd2eaf98ed35,2024-02-26,Channel A
4d6538cfc89d9cb,2024-03-29,Channel C
9aad4d14c4c4882,2024-04-12,Channel A
ba68a3721c88336,2024-02-10,Channel A
b5ed09a8484b6c1,2024-04-18,Channel A
7ca27b889b02508,2024-01-31,Channel A
c404c735ed94039,2024-07-05,Channel B
9c4f68422c4ef6f,2024-02-04,Channel B
46d36a570e03fb1,2024-05-11,Channel B
23c3977caee6cec,2024-05-09,Channel A
68248b4dbe7ed1d,2024-05-02,Channel A
a95b329bb97bef4,2024-04-12,Channel B
15cc672170dfc49,2024-03-09,Channel A
be641de473af701,2024-04-08,Channel A
a92dc7f0641af10,2024-02-11,Channel C
65875141cd1e055,2024-02-28,Channel A
3733934eadc278e,2024-04-01,Channel C
944d6455533cb40,2024-05-14,Channel A
6d27598cea1e56b,2024-05-17,Channel B
36f73f5d68a7774,2024-06-24,Channel A
16cb03a7cec1a6c,2024-05-10,Channel C
8376583f8117b2e,2024-02-14,Channel C
c48236065c7d96c,2024-06-03,Channel A
746e18819540e68,2024-05-07,Channel C
d7912d29517a19e,2024-03-26,Channel C
833da254664e8ee,2024-05-27,Channel C
f6d28b46237f023,2024-04-07,Channel B
